timestamp,speed,category
23154,496,1
23155,480,1
23156,545,2
23157,568,2
23158,545,2
23159,552,2
23160,544,2
23161,540,2
23162,540,2
23163,540,2
23164,530,2
23165,552,2
23166,529,2
23167,519,2
23168,533,2
23169,508,2
23170,503,2
23171,494,1
23172,489,1
23173,489,1
23174,481,1
23175,482,1
23176,474,1
23177,479,1
23178,476,1
23179,490,1
23180,482,1
23181,484,1
23182,487,1
23183,485,1
23184,486,1
23185,521,2
23186,514,2
23187,507,2
23188,498,1
23189,494,1
23190,484,1
23191,496,1
23192,506,2
23193,504,2
23194,495,1
23195,484,1
23196,477,1
23197,469,1
23198,468,1
23199,463,1
23200,466,1
23201,474,1
23202,465,1
23203,445,1
23204,438,1
23205,428,1
23206,436,1
23207,430,1
23208,428,1
23209,447,1
23210,436,1
23211,433,1
23212,440,1
23213,437,1
23214,429,1
23215,426,1
23216,422,1
23217,415,1
23218,412,1
23219,407,1
23220,402,1
23221,396,1
23222,397,1
23223,395,1
23224,392,1
23225,400,1
23226,388,1
23227,385,1
23228,384,1
23229,379,1
23230,375,1
23231,376,1
23232,372,1
23233,374,1
23234,390,1
23235,388,1
23236,379,1
23237,383,1
23238,362,1
23239,364,1
23240,371,1
23241,365,1
23242,363,1
23243,357,1
23244,352,1
23245,342,1
23246,340,1
23247,336,1
23248,332,1
23249,329,1
23250,327,1
23251,344,1
23252,363,1
23253,358,1
23254,359,1
23255,358,1
23256,354,1
23257,343,1
23258,337,1
23259,334,1
23260,333,1
23261,337,1
23262,343,1
23263,336,1
23264,338,1
23265,340,1
23266,337,1
23267,336,1
23268,343,1
23269,350,1
23270,358,1
23271,362,1
23272,372,1
23273,383,1
23274,397,1
23275,407,1
23276,410,1
23277,411,1
23278,420,1
23279,423,1
23280,417,1
23281,427,1
23282,427,1
23283,459,1
23284,466,1
23285,479,1
23286,481,1
23287,470,1
23288,468,1
23289,474,1
23290,460,1
23291,458,1
23292,451,1
23293,450,1
23294,442,1
23295,430,1
23296,456,1
23297,443,1
23298,441,1
23299,436,1
23300,437,1
23301,425,1
23302,418,1
23303,414,1
23304,407,1
23305,402,1
23306,398,1
23307,394,1
23308,391,1
23309,384,1
23310,377,1
23311,386,1
23312,393,1
23313,394,1
23314,369,1
23315,368,1
23316,365,1
23317,365,1
23318,358,1
23319,343,1
23320,343,1
23321,333,1
23322,320,1
23323,333,1
23324,365,1
23325,356,1
23326,337,1
23327,351,1
23328,356,1
23329,349,1
23330,344,1
23331,342,1
23332,343,1
23333,344,1
23334,343,1
23335,344,1
23336,343,1
23337,350,1
23338,355,1
23339,382,1
23340,398,1
23341,398,1
23342,394,1
23343,413,1
23344,420,1
23345,415,1
23346,407,1
23347,394,1
23348,389,1
23349,404,1
23350,409,1
23351,414,1
23352,407,1
23353,404,1
23354,405,1
23355,409,1
23356,410,1
23357,406,1
23358,401,1
23359,407,1
23360,410,1
23361,417,1
23362,414,1
23363,420,1
23364,420,1
23365,417,1
23366,423,1
23367,409,1
23368,402,1
23369,415,1
23370,422,1
23371,418,1
23372,435,1
23373,438,1
23374,445,1
23375,434,1
23376,433,1
23377,434,1
23378,436,1
23379,458,1
23380,432,1
23381,453,1
23382,462,1
23383,507,2
23384,529,2
23385,545,2
23386,541,2
23387,552,2
23388,524,2
23389,527,2
23390,538,2
23391,528,2
23392,527,2
23393,508,2
23394,511,2
23395,503,2
23396,484,1
23397,480,1
23398,482,1
23399,471,1
23400,452,1
23401,439,1
23402,437,1
23403,482,1
23404,497,1
23405,490,1
23406,488,1
23407,481,1
23408,469,1
23409,452,1
23410,443,1
23411,441,1
23412,430,1
23413,428,1
23414,427,1
23415,417,1
23416,395,1
23417,391,1
23418,384,1
23419,378,1
23420,371,1
23421,371,1
23422,368,1
23423,363,1
23424,362,1
23425,374,1
23426,379,1
23427,385,1
23428,384,1
23429,378,1
23430,384,1
23431,385,1
23432,386,1
23433,392,1
23434,383,1
23435,383,1
23436,384,1
23437,399,1
23438,417,1
23439,423,1
23440,426,1
23441,430,1
23442,424,1
23443,423,1
23444,423,1
23445,436,1
23446,437,1
23447,445,1
23448,443,1
23449,446,1
23450,442,1
23451,441,1
23452,434,1
23453,448,1
23454,443,1
23455,444,1
23456,461,1
23457,465,1
23458,469,1
23459,458,1
23460,467,1
23461,457,1
23462,447,1
23463,451,1
23464,467,1
23465,459,1
23466,463,1
23467,474,1
23468,442,1
23469,448,1
23470,440,1
23471,438,1
23472,430,1
23473,429,1
23474,456,1
23475,422,1
23476,441,1
23477,444,1
23478,444,1
23479,456,1
23480,450,1
23481,448,1
23482,437,1
23483,428,1
23484,433,1
23485,438,1
23486,435,1
23487,431,1
23488,427,1
23489,404,1
23490,406,1
23491,407,1
23492,414,1
23493,412,1
23494,403,1
23495,413,1
23496,419,1
23497,422,1
23498,407,1
23499,412,1
23500,437,1
23501,413,1
23502,429,1
23503,418,1
23504,413,1
23505,401,1
23506,379,1
23507,388,1
23508,382,1
23509,383,1
23510,399,1
23511,401,1
23512,404,1
23513,385,1
23514,384,1
23515,370,1
23516,371,1
23517,382,1
23518,401,1
23519,409,1
23520,372,1
23521,360,1
23522,352,1
23523,355,1
23524,358,1
23525,353,1
23526,354,1
23527,342,1
23528,343,1
23529,347,1
23530,346,1
23531,356,1
23532,358,1
23533,352,1
23534,347,1
23535,345,1
23536,352,1
23537,348,1
23538,351,1
23539,354,1
23540,362,1
23541,359,1
23542,354,1
23543,361,1
23544,363,1
23545,369,1
23546,374,1
23547,374,1
23548,386,1
23549,387,1
23550,390,1
23551,386,1
23552,377,1
23553,378,1
23554,383,1
23555,367,1
23556,374,1
23557,377,1
23558,382,1
23559,380,1
23560,380,1
23561,381,1
23562,387,1
23563,378,1
23564,367,1
23565,365,1
23566,382,1
23567,381,1
23568,364,1
23569,368,1
23570,361,1
23571,349,1
23572,361,1
23573,353,1
23574,360,1
23575,361,1
23576,370,1
23577,370,1
23578,351,1
23579,360,1
23580,368,1
23581,341,1
23582,346,1
23583,355,1
23584,349,1
23585,353,1
23586,358,1
23587,321,1
23588,313,1
23589,315,1
23590,315,1
23591,311,1
23592,311,1
23593,302,1
23594,300,1
23595,307,1
23596,319,1
23597,323,1
23598,323,1
23599,312,1
23600,321,1
23601,324,1
23602,334,1
23603,334,1
23604,341,1
23605,333,1
23606,344,1
23607,345,1
23608,349,1
23609,357,1
23610,374,1
23611,381,1
23612,376,1
23613,375,1
23614,380,1
23615,381,1
23616,391,1
23617,394,1
23618,395,1
23619,388,1
23620,377,1
23621,376,1
23622,378,1
23623,379,1
23624,374,1
23625,375,1
23626,386,1
23627,386,1
23628,382,1
23629,376,1
23630,375,1
23631,381,1
23632,376,1
23633,375,1
23634,387,1
23635,403,1
23636,406,1
23637,399,1
23638,396,1
23639,403,1
23640,394,1
23641,390,1
23642,393,1
23643,390,1
23644,386,1
23645,368,1
23646,362,1
23647,361,1
23648,347,1
23649,344,1
23650,342,1
23651,344,1
23652,355,1
23653,352,1
23654,350,1
23655,355,1
23656,367,1
23657,361,1
23658,390,1
23659,407,1
23660,420,1
23661,436,1
23662,443,1
23663,444,1
23664,460,1
23665,492,1
23666,488,1
23667,478,1
23668,510,2
23669,517,2
23670,481,1
23671,482,1
23672,470,1
23673,473,1
23674,471,1
23675,469,1
23676,456,1
23677,470,1
23678,495,1
23679,488,1
23680,489,1
23681,482,1
23682,483,1
23683,481,1
23684,477,1
23685,507,2
23686,522,2
23687,546,2
23688,558,2
23689,563,2
23690,562,2
23691,571,2
23692,574,2
23693,556,2
23694,555,2
23695,544,2
23696,553,2
23697,551,2
23698,535,2
23699,519,2
23700,516,2
23701,508,2
23702,502,2
23703,496,1
23704,491,1
23705,485,1
23706,482,1
23707,477,1
23708,466,1
23709,484,1
23710,475,1
23711,462,1
23712,453,1
23713,447,1
23714,434,1
23715,440,1
23716,432,1
23717,431,1
23718,429,1
23719,421,1
23720,421,1
23721,417,1
23722,409,1
23723,405,1
23724,401,1
23725,407,1
23726,403,1
23727,397,1
23728,380,1
23729,386,1
23730,384,1
23731,386,1
23732,374,1
23733,380,1
23734,375,1
23735,373,1
23736,372,1
23737,371,1
23738,356,1
23739,363,1
23740,356,1
23741,372,1
23742,369,1
23743,374,1
23744,372,1
23745,355,1
23746,360,1
23747,357,1
23748,369,1
23749,368,1
23750,362,1
23751,358,1
23752,357,1
23753,361,1
23754,361,1
23755,360,1
23756,362,1
23757,358,1
23758,381,1
23759,371,1
23760,369,1
23761,379,1
23762,378,1
23763,375,1
23764,382,1
23765,381,1
23766,372,1
23767,373,1
23768,362,1
23769,363,1
23770,360,1
23771,361,1
23772,359,1
23773,365,1
23774,365,1
23775,367,1
23776,360,1
23777,365,1
23778,364,1
23779,373,1
23780,374,1
23781,385,1
23782,378,1
23783,380,1
23784,366,1
23785,359,1
23786,363,1
23787,361,1
23788,358,1
23789,358,1
23790,361,1
23791,373,1
23792,378,1
23793,386,1
23794,397,1
23795,402,1
23796,403,1
23797,413,1
23798,436,1
23799,463,1
23800,473,1
23801,508,2
23802,528,2
23803,530,2
23804,537,2
23805,546,2
23806,531,2
23807,558,2
23808,558,2
23809,534,2
23810,537,2
23811,542,2
23812,534,2
23813,521,2
23814,506,2
23815,498,1
23816,509,2
23817,523,2
23818,518,2
23819,536,2
23820,557,2
23821,555,2
23822,544,2
23823,532,2
23824,541,2
23825,531,2
23826,530,2
23827,529,2
23828,522,2
23829,519,2
23830,523,2
23831,533,2
23832,525,2
23833,517,2
23834,527,2
23835,525,2
23836,509,2
23837,509,2
23838,505,2
23839,510,2
23840,501,2
23841,487,1
23842,485,1
23843,471,1
23844,457,1
23845,449,1
23846,437,1
23847,449,1
23848,443,1
23849,431,1
23850,443,1
23851,429,1
23852,422,1
23853,434,1
23854,436,1
23855,424,1
23856,415,1
23857,412,1
23858,410,1
23859,410,1
23860,409,1
23861,412,1
23862,418,1
23863,424,1
23864,431,1
23865,427,1
23866,420,1
23867,420,1
23868,415,1
23869,411,1
23870,418,1
23871,421,1
23872,415,1
23873,431,1
23874,425,1
23875,406,1
23876,406,1
23877,407,1
23878,410,1
23879,411,1
23880,403,1
23881,405,1
23882,404,1
23883,411,1
23884,413,1
23885,408,1
23886,407,1
23887,397,1
23888,392,1
23889,380,1
23890,376,1
23891,375,1
23892,379,1
23893,393,1
23894,403,1
23895,394,1
23896,389,1
23897,395,1
23898,398,1
23899,387,1
23900,391,1
23901,380,1
23902,384,1
23903,376,1
23904,388,1
23905,381,1
23906,376,1
23907,372,1
23908,376,1
23909,359,1
23910,356,1
23911,377,1
23912,377,1
23913,377,1
23914,374,1
23915,365,1
23916,360,1
23917,352,1
23918,352,1
23919,343,1
23920,346,1
23921,346,1
23922,348,1
23923,354,1
23924,346,1
23925,352,1
23926,351,1
23927,347,1
23928,334,1
23929,341,1
23930,345,1
23931,342,1
23932,343,1
23933,341,1
23934,341,1
23935,350,1
23936,370,1
23937,389,1
23938,400,1
23939,404,1
23940,412,1
23941,407,1
23942,407,1
23943,410,1
23944,418,1
23945,409,1
23946,416,1
23947,414,1
23948,424,1
23949,433,1
23950,433,1
23951,432,1
23952,442,1
23953,435,1
23954,435,1
23955,438,1
23956,424,1
23957,429,1
23958,437,1
23959,438,1
23960,434,1
23961,428,1
23962,423,1
23963,427,1
23964,424,1
23965,409,1
23966,403,1
23967,417,1
23968,407,1
23969,406,1
23970,406,1
23971,402,1
23972,383,1
23973,377,1
23974,387,1
23975,385,1
23976,384,1
23977,381,1
23978,377,1
23979,374,1
23980,372,1
23981,368,1
23982,364,1
23983,354,1
23984,350,1
23985,349,1
23986,344,1
23987,342,1
23988,340,1
23989,337,1
23990,333,1
23991,328,1
23992,327,1
23993,321,1
23994,313,1
23995,308,1
23996,308,1
23997,309,1
23998,313,1
23999,324,1
24000,323,1
24001,324,1
24002,319,1
24003,315,1
24004,319,1
24005,310,1
24006,311,1
24007,303,1
24008,306,1
24009,311,1
24010,313,1
24011,311,1
24012,308,1
24013,303,1
24014,301,1
24015,307,1
24016,304,1
24017,301,1
24018,304,1
24019,305,1
24020,304,1
24021,304,1
24022,305,1
24023,311,1
24024,307,1
24025,302,1
24026,293,0
24027,289,0
24028,294,0
24029,292,0
24030,287,0
24031,282,0
24032,281,0
24033,281,0
24034,280,0
24035,278,0
24036,277,0
24037,278,0
24038,275,0
24039,272,0
24040,270,0
24041,270,0
24042,270,0
24043,268,0
24044,268,0
24045,268,0
24046,269,0
24047,277,0
24048,279,0
24049,281,0
24050,278,0
24051,277,0
24052,277,0
24053,277,0
24054,275,0
24055,274,0
24056,274,0
24057,274,0
24058,275,0
24059,275,0
24060,270,0
24061,268,0
24062,267,0
24063,266,0
24064,266,0
24065,264,0
24066,263,0
24067,262,0
24068,281,0
24069,281,0
24070,272,0
24071,269,0
24072,266,0
24073,264,0
24074,272,0
24075,277,0
24076,270,0
24077,276,0
24078,275,0
24079,271,0
24080,271,0
24081,269,0
24082,267,0
24083,265,0
24084,261,0
24085,258,0
24086,255,0
24087,254,0
24088,252,0
24089,252,0
24090,251,0
24091,256,0
24092,255,0
24093,255,0
24094,254,0
24095,258,0
24096,260,0
24097,260,0
24098,265,0
24099,270,0
24100,274,0
24101,276,0
24102,279,0
24103,282,0
24104,292,0
24105,296,0
24106,295,0
24107,294,0
24108,297,0
24109,325,1
24110,328,1
24111,329,1
24112,334,1
24113,339,1
24114,344,1
24115,348,1
24116,353,1
24117,358,1
24118,358,1
24119,364,1
24120,374,1
24121,368,1
24122,489,1
24123,580,2
24124,625,2
24125,623,2
24126,609,2
24127,609,2
24128,612,2
24129,609,2
24130,600,2
24131,594,2
24132,566,2
24133,565,2
24134,571,2
24135,584,2
24136,605,2
24137,605,2
24138,591,2
24139,593,2
24140,592,2
24141,587,2
24142,576,2
24143,580,2
24144,548,2
24145,531,2
24146,532,2
24147,517,2
24148,511,2
24149,510,2
24150,510,2
24151,506,2
24152,507,2
